key,time,all_swamps___total_rabbits
0-2,1118,116.617442865
0-2,1119,107.618129763
0-2,1120,100.60191257
0-2,1121,95.4553832956
0-2,1122,92.0430391811
0-2,1123,90.2399753859
0-2,1124,89.9485191447
0-2,1125,91.1043908396
0-2,1126,93.676449331
0-2,1127,97.6618065107
0-2,1128,103.077105928
0-2,1129,109.945894954
0-2,1130,118.280892424
0-2,1131,128.06010873
0-2,1132,139.195035471
0-2,1133,151.49194353
0-2,1134,164.608155561
0-2,1135,178.011019008
0-2,1136,190.95317236
0-2,1137,202.484253047
0-2,1138,211.522977636
0-2,1139,217.008527551
0-2,1140,218.112490946
0-2,1141,214.464960348
0-2,1142,206.303613649
0-2,1143,194.465445556
0-2,1144,180.203934404
0-2,1145,164.902244149
0-2,1146,149.799731883
0-2,1147,135.823131113
0-2,1148,123.54462167
0-2,1149,113.232156571
0-2,1150,104.939394552
0-2,1151,98.5949529819
0-2,1152,94.0739529204
0-2,1153,91.2417900558
0-2,1154,89.9825298476
0-2,1155,90.2111038983
0-2,1156,91.8758803023
0-2,1157,94.9581579284
0-2,1158,99.4655381433
0-2,1159,105.422472411
0-2,1160,112.856690117
0-2,1161,121.780244827
0-2,1162,132.164413225
0-2,1163,143.907587612
0-2,1164,156.797377652
0-2,1165,170.471562911
0-2,1166,184.388077105
0-2,1167,197.821530996
0-2,1168,209.910727001
0-2,1169,219.782761309
0-2,1170,226.766006741
0-2,1171,230.673881147
0-2,1172,232.101166115
0-2,1173,232.655873415
0-2,1174,235.084803507
0-2,1175,243.34111719
0-2,1176,262.740400361
0-2,1177,300.398614435
0-2,1178,366.138026852
0-2,1179,474.034866499
0-2,1180,644.825977684
0-2,1181,909.51642594
0-2,1182,1314.72188637
0-2,1183,1930.54086018
0-2,1184,2861.94652425
0-2,1185,4264.32661028
0-2,1186,6359.55584247
0-2,1187,9415.65844006
0-2,1188,13338.7541202
0-2,1189,13662.2687261
0-2,1190,3350.61987366
0-2,1191,395.811562135
0-2,1192,151.922790347
0-2,1193,139.081082626
0-2,1194,148.245787946
0-2,1195,160.739305118
0-2,1196,174.046132532
0-2,1197,187.199278015
0-2,1198,199.255865119
0-2,1199,209.152310359
0-2,1200,215.799264484
0-2,1201,218.273768148
0-2,1202,216.048190743
0-2,1203,209.171714675
0-2,1204,198.314377936
0-2,1205,184.632548138
0-2,1206,169.501657698
0-2,1207,154.227043361
0-2,1208,139.83845229
0-2,1209,127.011933416
0-2,1210,116.097868515
0-2,1211,107.203839812
0-0,1212,222.409147215
0-0,1213,221.012617863
0-0,1214,278.895688209
0-0,1215,349.132312935
0-0,1216,408.987651713
0-0,1217,427.228232006
0-0,1218,384.731114543
0-0,1219,301.681953938
0-0,1220,218.983263741
0-0,1221,159.069628623
0-0,1222,122.589059625
0-0,1223,103.264796201
0-0,1224,95.8825074686
0-0,1225,97.7315437811
0-0,1226,108.196080467
0-0,1227,128.279762667
0-0,1228,160.257752973
0-0,1229,207.106147911
0-0,1230,270.984162692
0-0,1231,349.828362634
0-0,1232,432.584501209
0-0,1233,500.579314717
0-0,1234,552.113771295
0-0,1235,647.950320379
0-0,1236,935.675925089
0-0,1237,1673.79684855
0-0,1238,3349.35681292
0-0,1239,6875.7791513
0-0,1240,12778.9682075
0-0,1241,7996.01544099
0-0,1242,585.885386786
0-0,1243,154.508375941
0-0,1244,154.232283739
0-0,1245,192.655750582
0-0,1246,248.672287141
0-0,1247,317.407550854
0-0,1248,385.604674842
0-0,1249,426.198320083
0-0,1250,410.662513145
0-0,1251,340.648027987
0-0,1252,253.391078673
0-0,1253,182.400079958
0-0,1254,136.257433154
0-0,1255,110.191779935
0-0,1256,98.1144298014
0-0,1257,96.2674980075
0-0,1258,103.276268329
0-0,1259,119.678874327
0-0,1260,147.662060413
0-0,1261,190.912244714
0-0,1262,254.185657127
0-0,1263,342.03865366
0-0,1264,456.948438702
0-0,1265,601.981455787
0-0,1266,805.356969589
0-0,1267,1186.65229708
0-0,1268,2049.38831094
0-0,1269,3994.85915996
0-0,1270,8050.10108534
0-0,1271,13765.644514
0-0,1272,4897.69934115
0-0,1273,349.066535248
0-0,1274,119.468042762
0-0,1275,115.809679209
0-0,1276,136.868478719
0-0,1277,171.864504943
0-0,1278,221.683519479
0-0,1279,285.925964286
0-0,1280,356.950869768
0-0,1281,413.797541979
0-0,1282,425.398052128
0-0,1283,376.37453708
0-0,1284,291.383726428
0-0,1285,210.770467169
0-0,1286,153.89751749
0-0,1287,119.912083662
0-0,1288,102.501611444
0-0,1289,96.8846004565
0-0,1290,100.933373807
0-0,1291,114.893724028
0-0,1292,141.318373718
0-0,1293,185.559812636
0-0,1294,256.958838239
0-0,1295,371.116054718
0-0,1296,554.838378347
0-0,1297,860.090382628
0-0,1298,1406.86975875
0-0,1299,2493.35925419
0-0,1300,4790.3087116
0-0,1301,9409.14925668
0-0,1302,13944.4623741
0-0,1303,2739.25454636
0-0,1304,241.657900939
0-0,1305,108.122955521
0-0,1306,98.7219326412
0-0,1307,106.60551651
0-0,1308,124.832186378
0-0,1309,154.427447246
0-0,1310,197.705395279
0-0,1311,255.986635635
0-0,1312,325.723460747
0-1,1313,222.409147215
0-1,1314,190.020861469
0-1,1315,203.829718512
0-1,1316,220.462054943
0-1,1317,233.68015775
0-1,1318,240.262987868
0-1,1319,238.262907838
0-1,1320,227.656293604
0-1,1321,210.518767591
0-1,1322,190.204310756
0-1,1323,170.042296362
0-1,1324,152.4098576
0-1,1325,138.535218689
0-1,1326,128.790912777
0-1,1327,123.098642488
0-1,1328,121.234971252
0-1,1329,122.99434038
0-1,1330,128.243567599
0-1,1331,136.901186249
0-1,1332,148.85694039
0-1,1333,163.835739235
0-1,1334,181.207600732
0-1,1335,199.771372398
0-1,1336,217.597643021
0-1,1337,232.094689043
0-1,1338,240.494412489
0-1,1339,240.800950847
0-1,1340,232.851103211
0-1,1341,218.802584142
0-1,1342,202.65782282
0-1,1343,189.286925853
0-1,1344,183.944555729
0-1,1345,192.984351801
0-1,1346,226.020074375
0-1,1347,299.903886311
0-1,1348,445.661854366
0-1,1349,720.849594026
0-1,1350,1231.82530435
0-1,1351,2173.29979053
0-1,1352,3893.42356673
0-1,1353,6959.74434478
0-1,1354,11713.5903539
0-1,1355,11012.2540988
0-1,1356,1387.49221797
0-1,1357,302.648075034
0-1,1358,245.725598897
0-1,1359,241.052047433
0-1,1360,232.668536744
0-1,1361,217.42713311
0-1,1362,197.824255029
0-1,1363,177.254581454
0-1,1364,158.487563612
0-1,1365,143.151424631
0-1,1366,131.883201203
0-1,1367,124.726720727
0-1,1368,121.484332539
0-1,1369,121.932077915
0-1,1370,125.90827244
0-1,1371,133.31845013
0-1,1372,144.074485764
0-1,1373,157.978111281
0-1,1374,174.549762828
0-1,1375,192.8135341
0-1,1376,211.100663876
0-1,1377,227.003161939
0-1,1378,237.679406871
0-1,1379,240.627983025
0-1,1380,234.743521313
0-1,1381,221.031488871
0-1,1382,202.363532559
0-1,1383,182.359736502
0-1,1384,164.211152484
0-1,1385,150.164691763
0-1,1386,141.748856502
0-1,1387,140.440293566
0-1,1388,148.5622331
0-1,1389,170.497000182
0-1,1390,214.599373477
0-1,1391,296.555474865
0-1,1392,445.516354145
0-1,1393,715.387561245
0-1,1394,1205.48973927
0-1,1395,2097.5984064
0-1,1396,3717.9898798
0-1,1397,6609.02731567
0-1,1398,11231.2033284
0-1,1399,12101.4484154
0-1,1400,1832.66339972
0-1,1401,320.658233699
0-1,1402,214.071482409
0-1,1403,185.928909036
0-1,1404,165.276291186
0-1,1405,148.385501982
0-1,1406,135.554115204
0-1,1407,126.891979767
0-1,1408,122.236240223
0-1,1409,121.350860534
0-1,1410,124.045450722
0-1,1411,130.203908188
0-1,1412,139.745536479
0-1,1413,152.529221221
0-2,1414,222.409147215
0-2,1415,164.516067949
0-2,1416,148.407541988
0-2,1417,135.671459457
0-2,1418,123.375899636
0-2,1419,111.848568858
0-2,1420,101.562711466
0-2,1421,92.7940777112
0-2,1422,85.6332024697
0-2,1423,80.0503034842
0-2,1424,75.9551404821
0-2,1425,73.2398920839
0-2,1426,71.8051698176
0-2,1427,71.5732541415
0-2,1428,72.4929968939
0-2,1429,74.5396186485
0-2,1430,77.7108212984
0-2,1431,82.0198483408
0-2,1432,87.4854367388
0-2,1433,94.1177070402
0-2,1434,101.899161817
0-2,1435,110.759373737
0-2,1436,120.544189919
0-2,1437,130.98093736
0-2,1438,141.645777213
0-2,1439,151.944023808
0-2,1440,161.119460785
0-2,1441,168.31169628
0-2,1442,172.676622594
0-2,1443,173.55506121
0-2,1444,170.652671744
0-2,1445,164.158577711
0-2,1446,154.738787129
0-2,1447,143.390709675
0-2,1448,131.21494763
0-2,1449,119.197674207
0-2,1450,108.0763038
0-2,1451,98.3061276459
0-2,1452,90.1003595868
0-2,1453,83.5016966053
0-2,1454,78.4533385757
0-2,1455,74.8559176348
0-2,1456,72.60232731
0-2,1457,71.6003169181
0-2,1458,71.782196384
0-2,1459,73.1068815016
0-2,1460,75.5594915275
0-2,1461,79.1460749721
0-2,1462,83.8860881966
0-2,1463,89.8015958473
0-2,1464,96.9021891112
0-2,1465,105.165012456
0-2,1466,114.50921526
0-2,1467,124.765795658
0-2,1468,135.64652995
0-2,1469,146.720088655
0-2,1470,157.409269739
0-2,1471,167.028806628
0-2,1472,174.884117945
0-2,1473,180.440780854
0-2,1474,183.550329412
0-2,1475,184.68603938
0-2,1476,185.127427486
0-2,1477,187.060160036
0-2,1478,193.629820583
0-2,1479,209.066092773
0-2,1480,239.031243418
0-2,1481,291.340983664
0-2,1482,377.195959361
0-2,1483,513.096758198
0-2,1484,723.714530475
0-2,1485,1046.14199982
0-2,1486,1536.15749242
0-2,1487,2277.28958595
0-2,1488,3393.18240169
0-2,1489,5060.38466079
0-2,1490,7492.1668622
0-2,1491,10613.8271942
0-2,1492,10871.2521449
0-2,1493,2666.13358429
0-2,1494,314.952617321
0-2,1495,120.887020562
0-2,1496,110.668699916
0-2,1497,117.961179983
0-2,1498,127.902440698
0-2,1499,138.49086338
0-2,1500,148.956999269
0-2,1501,158.550588814
0-2,1502,166.425324241
0-2,1503,171.714395604
0-2,1504,173.683391663
0-2,1505,171.912469598
0-2,1506,166.440764517
0-2,1507,157.80143472
0-2,1508,146.914617565
0-2,1509,134.874763244
0-2,1510,122.720545873
0-2,1511,111.271349208
0-2,1512,101.065114533
0-2,1513,92.3806453682
0-2,1514,85.3035463479
0-0,1515,187.669985536
0-0,1516,186.491586866
0-0,1517,235.333620167
0-0,1518,294.599646369
0-0,1519,345.105889944
0-0,1520,360.497385674
0-0,1521,324.638098772
0-0,1522,254.560788712
0-0,1523,184.779207391
0-0,1524,134.223773063
0-0,1525,103.441280787
0-0,1526,87.1353676415
0-0,1527,80.9061543336
0-0,1528,82.4663807108
0-0,1529,91.2964107389
0-0,1530,108.243125365
0-0,1531,135.226318518
0-0,1532,174.757235795
0-0,1533,228.65783413
0-0,1534,295.186976695
0-0,1535,365.017033254
0-0,1536,422.391407588
0-0,1537,465.876447847
0-0,1538,546.743822258
0-0,1539,789.52817151
0-0,1540,1412.35841372
0-0,1541,2826.20455366
0-0,1542,5801.81791096
0-0,1543,10782.9592834
0-0,1544,6747.07907002
0-0,1545,494.373111181
0-0,1546,130.374964524
0-0,1547,130.1419965
0-0,1548,162.563915998
0-0,1549,209.830958463
0-0,1550,267.830128498
0-0,1551,325.375213459
0-0,1552,359.628340682
0-0,1553,346.519146659
0-0,1554,287.44056297
0-0,1555,213.812699095
0-0,1556,153.910128231
0-0,1557,114.974724868
0-0,1558,92.9803922431
0-0,1559,82.7894619096
0-0,1560,81.231011336
0-0,1561,87.1450478825
0-0,1562,100.985651422
0-0,1563,124.598008171
0-0,1564,161.092736754
0-0,1565,214.483168493
0-0,1566,288.613980085
0-0,1567,385.575449372
0-0,1568,507.955057223
0-0,1569,679.564364715
0-0,1570,1001.30332865
0-0,1571,1729.28442686
0-0,1572,3370.88276339
0-0,1573,6792.71681568
0-0,1574,11615.5218398
0-0,1575,4132.70396485
0-0,1576,294.544142817
0-0,1577,100.807750661
0-0,1578,97.7208046265
0-0,1579,115.490328267
0-0,1580,145.020155693
0-0,1581,187.05769711
0-0,1582,241.26580338
0-0,1583,301.19698495
0-0,1584,349.164500159
0-0,1585,358.953070454
0-0,1586,317.586775609
0-0,1587,245.871091224
0-0,1588,177.849207284
0-0,1589,129.859519013
0-0,1590,101.182434662
0-0,1591,86.491388407
0-0,1592,81.7517255653
0-0,1593,85.1681014008
0-0,1594,96.9479169206
0-0,1595,119.245172619
0-0,1596,156.576326961
0-0,1597,216.823193018
0-0,1598,313.14964107
0-0,1599,468.17548533
0-0,1600,725.748700935
0-0,1601,1187.12395863
0-0,1602,2103.90939864
0-0,1603,4042.08719774
0-0,1604,7939.48867219
0-0,1605,11766.4092724
0-0,1606,2311.39711442
0-0,1607,203.912183207
0-0,1608,91.2347075325
0-0,1609,83.3020759391
0-0,1610,89.9542846689
0-0,1611,105.334042711
0-0,1612,130.306676474
0-0,1613,166.824832238
0-0,1614,216.002843447
0-0,1615,274.847136157
0-1,1616,187.669985536
0-1,1617,160.340582975
0-1,1618,171.992567769
0-1,1619,186.027019035
0-1,1620,197.180522358
0-1,1621,202.735148363
0-1,1622,201.047470519
0-1,1623,192.097554722
0-1,1624,177.636821882
0-1,1625,160.495378429
0-1,1626,143.482566695
0-1,1627,128.604223924
0-1,1628,116.89673205
0-1,1629,108.674436464
0-1,1630,103.871269435
0-1,1631,102.298694034
0-1,1632,103.783258779
0-1,1633,108.21258378
0-1,1634,115.51792705
0-1,1635,125.606254058
0-1,1636,138.245441779
0-1,1637,152.903908109
0-1,1638,168.568114387
0-1,1639,183.610013481
0-1,1640,195.842695685
0-1,1641,202.930425652
0-1,1642,203.1890843
0-1,1643,196.480961862
0-1,1644,184.626749013
0-1,1645,171.00371614
0-1,1646,159.721284317
0-1,1647,155.213364852
0-1,1648,162.841191402
0-1,1649,190.716904498
0-1,1650,253.060446078
0-1,1651,376.051771296
0-1,1652,608.256605353
0-1,1653,1039.42054518
0-1,1654,1833.84157244
0-1,1655,3285.29088666
0-1,1656,5872.66817428
0-1,1657,9883.98795557
0-1,1658,9292.19680632
0-1,1659,1170.77308977
0-1,1660,255.376006677
0-1,1661,207.344527724
0-1,1662,203.400960894
0-1,1663,196.326911335
0-1,1664,183.466136338
0-1,1665,166.925126708
0-1,1666,149.568330054
0-1,1667,133.732623604
0-1,1668,120.791910434
0-1,1669,111.283725387
0-1,1670,105.24505025
0-1,1671,102.509106374
0-1,1672,102.886916231
0-1,1673,106.24204968
0-1,1674,112.494795834
0-1,1675,121.570794178
0-1,1676,133.3027451
0-1,1677,147.285990147
0-1,1678,162.697054545
0-1,1679,178.127828969
0-1,1680,191.546438855
0-1,1681,200.555109393
0-1,1682,203.043133159
0-1,1683,198.077794017
0-1,1684,186.50751032
0-1,1685,170.7553925
0-1,1686,153.876086214
0-1,1687,138.562217415
0-1,1688,126.709741411
0-1,1689,119.608416212
0-1,1690,118.504244058
0-1,1691,125.357578527
0-1,1692,143.866248123
0-1,1693,181.080058176
0-1,1694,250.23503923
0-1,1695,375.92899746
0-1,1696,603.647713921
0-1,1697,1017.19845953
0-1,1698,1769.96435407
0-1,1699,3137.25903679
0-1,1700,5576.73133623
0-1,1701,9476.94729551
0-1,1702,10211.2645883
0-1,1703,1546.41082898
0-1,1704,270.573071448
0-1,1705,180.63462097
0-1,1706,156.887772407
0-1,1707,139.460986945
0-1,1708,125.208451898
0-1,1709,114.381261554
0-1,1710,107.072106996
0-1,1711,103.143569956
0-1,1712,102.396482008
0-1,1713,104.670191106
0-1,1714,109.866729279
0-1,1715,117.918004444
0-1,1716,128.704943563
0-2,1717,187.669985536
0-2,1718,138.819506657
0-2,1719,125.227049369
0-2,1720,114.48027724
0-2,1721,104.105220446
0-2,1722,94.3783992822
0-2,1723,85.6991397637
0-2,1724,78.3001213752
0-2,1725,72.2577379128
0-2,1726,67.546858954
0-2,1727,64.0913392913
0-2,1728,61.8001986885
0-2,1729,60.5895726404
0-2,1730,60.3938809968
0-2,1731,61.169964675
0-2,1732,62.8969146674
0-2,1733,65.5727918194
0-2,1734,69.2087710623
0-2,1735,73.8206627424
0-2,1736,79.4170066298
0-2,1737,85.9830383048
0-2,1738,93.4593308209
0-2,1739,101.715809182
0-2,1740,110.522390503
0-2,1741,119.521437377
0-2,1742,128.211150968
0-2,1743,135.953432013
0-2,1744,142.022277419
0-2,1745,145.705424757
0-2,1746,146.446655791
0-2,1747,143.99760459
0-2,1748,138.51785455
0-2,1749,130.569386673
0-2,1750,120.993820388
0-2,1751,110.719849575
0-2,1752,100.57961228
0-2,1753,91.1953425701
0-2,1754,82.9512175394
0-2,1755,76.0271481284
0-2,1756,70.4591622709
0-2,1757,66.1993317276
0-2,1758,63.1638093833
0-2,1759,61.2622182439
0-2,1760,60.4167167073
0-2,1761,60.5701875387
0-2,1762,61.6879636732
0-2,1763,63.7574886628
0-2,1764,66.7838662718
0-2,1765,70.7835138782
0-2,1766,75.7750497441
0-2,1767,81.7665669628
0-2,1768,88.738779918
0-2,1769,96.6234664387
0-2,1770,105.278021879
0-2,1771,114.459241594
0-2,1772,123.803167543
0-2,1773,132.822753673
0-2,1774,140.939768514
0-2,1775,147.568120719
0-2,1776,152.256861541
0-2,1777,154.880714652
0-2,1778,155.839032581
0-2,1779,156.211478142
0-2,1780,157.842327836
0-2,1781,163.385841289
0-2,1782,176.411047378
0-2,1783,201.695796043
0-2,1784,245.83502466
0-2,1785,318.279895966
0-2,1786,432.953690958
0-2,1787,610.674053505
0-2,1788,882.740015115
0-2,1789,1296.21761512
0-2,1790,1921.58869816
0-2,1791,2863.18481151
0-2,1792,4269.97867663
0-2,1793,6321.92904055
0-2,1794,8956.00212921
0-2,1795,9173.21863038
0-2,1796,2249.6972695
0-2,1797,265.758642922
0-2,1798,102.005091448
0-2,1799,93.3828197829
0-2,1800,99.5362520765
0-2,1801,107.924739141
0-2,1802,116.859304812
0-2,1803,125.690684256
0-2,1804,133.785804595
0-2,1805,140.430546963
0-2,1806,144.893492659
0-2,1807,146.554941689
0-2,1808,145.060628517
0-2,1809,140.443575548
0-2,1810,133.153664506
0-2,1811,123.967312041
0-2,1812,113.808020867
0-2,1813,103.552229562
0-2,1814,93.8913383642
0-2,1815,85.2792649046
0-2,1816,77.9512650318
0-2,1817,71.979572377
0-0,1818,184.181657654
0-0,1819,183.025162545
0-0,1820,230.959341422
0-0,1821,289.123756564
0-0,1822,338.691212101
0-0,1823,353.796617418
0-0,1824,318.603867309
0-0,1825,249.82912374
0-0,1826,181.344612033
0-0,1827,131.72888008
0-0,1828,101.518559352
0-0,1829,85.5157334119
0-0,1830,79.4023060055
0-0,1831,80.933531575
0-0,1832,89.5994328541
0-0,1833,106.231149336
0-0,1834,132.712790657
0-0,1835,171.508924477
0-0,1836,224.407641986
0-0,1837,289.70016985
0-0,1838,358.232255758
0-0,1839,414.540180233
0-0,1840,457.21693952
0-0,1841,536.581186427
0-0,1842,774.85276603
0-0,1843,1386.1061112
0-0,1844,2773.67229542
0-0,1845,5693.97624876
0-0,1846,10582.5303367
0-0,1847,6621.66730546
0-0,1848,485.183919298
0-0,1849,127.951611517
0-0,1850,127.722973801
0-0,1851,159.542248793
0-0,1852,205.930712077
0-0,1853,262.851818822
0-0,1854,319.327280829
0-0,1855,352.943725855
0-0,1856,340.078199816
0-0,1857,282.097743087
0-0,1858,209.83844185
0-0,1859,151.04931386
0-0,1860,112.837624802
0-0,1861,91.2521132442
0-0,1862,81.2506074813
0-0,1863,79.7211247076
0-0,1864,85.5252337208
0-0,1865,99.1085741556
0-0,1866,122.28203471
0-0,1867,158.098415187
0-0,1868,210.496448855
0-0,1869,283.249349236
0-0,1870,378.408541
0-0,1871,498.513410048
0-0,1872,666.932918541
0-0,1873,982.691538866
0-0,1874,1697.14124177
0-0,1875,3308.22626402
0-0,1876,6666.4567566
0-0,1877,11399.6175833
0-0,1878,4055.88706508
0-0,1879,289.069284688
0-0,1880,98.9339801355
0-0,1881,95.9044129087
0-0,1882,113.34364439
0-0,1883,142.324584257
0-0,1884,183.580750178
0-0,1885,236.7812598
0-0,1886,295.598466691
0-0,1887,342.674382638
0-0,1888,352.281007256
0-0,1889,311.683611067
0-0,1890,241.300946561
0-0,1891,174.543423748
0-0,1892,127.445746882
0-0,1893,99.3016996743
0-0,1894,84.8837241828
0-0,1895,80.2321601278
0-0,1896,83.5850338585
0-0,1897,95.1458913025
0-0,1898,117.028695332
0-0,1899,153.66595445
0-0,1900,212.792978024
0-0,1901,307.328952051
0-0,1902,459.473243496
0-0,1903,712.258800452
0-0,1904,1165.05821597
0-0,1905,2064.80284788
0-0,1906,3966.95464294
0-0,1907,7791.91291775
0-0,1908,11547.700386
0-0,1909,2268.43387245
0-0,1910,200.121952435
0-0,1911,89.5388765601
0-0,1912,81.7536932647
0-0,1913,88.2822536385
0-0,1914,103.376139442
0-0,1915,127.884592775
0-0,1916,163.723964979
0-0,1917,211.987876753
0-0,1918,269.738397402
0-1,1919,184.181657654
0-1,1920,157.360242115
0-1,1921,168.795644895
0-1,1922,182.569229898
0-1,1923,193.515416763
0-1,1924,198.966795802
0-1,1925,197.310487777
0-1,1926,188.526929114
0-1,1927,174.334986073
0-1,1928,157.512160298
0-1,1929,140.815575292
0-1,1930,126.213784671
0-1,1931,114.723906553
0-1,1932,106.654443413
0-1,1933,101.940555559
0-1,1934,100.397210504
0-1,1935,101.854180806
0-1,1936,106.201175444
0-1,1937,113.370730179
0-1,1938,123.271539762
0-1,1939,135.675795771
0-1,1940,150.061796919
0-1,1941,165.434843759
0-1,1942,180.19715059
0-1,1943,192.20245703
0-1,1944,199.158443361
0-1,1945,199.412294176
0-1,1946,192.828859393
0-1,1947,181.194987485
0-1,1948,167.825173609
0-1,1949,156.75245471
0-1,1950,152.328326487
0-1,1951,159.814370322
0-1,1952,187.171941814
0-1,1953,248.356668821
0-1,1954,369.061884901
0-1,1955,596.950596725
0-1,1956,1020.10024919
0-1,1957,1799.7549247
0-1,1958,3224.22533178
0-1,1959,5763.50957828
0-1,1960,9700.26869609
0-1,1961,9119.47750275
0-1,1962,1149.01126994
0-1,1963,250.629188788
0-1,1964,203.490498029
0-1,1965,199.6202325
0-1,1966,192.67767229
0-1,1967,180.055947773
0-1,1968,163.822395219
0-1,1969,146.788219135
0-1,1970,131.246859893
0-1,1971,118.546683058
0-1,1972,109.215232011
0-1,1973,103.288801135
0-1,1974,100.603711791
0-1,1975,100.974499083
0-1,1976,104.267268773
0-1,1977,110.403791608
0-1,1978,119.311089252
0-1,1979,130.824971784
0-1,1980,144.548302367
0-1,1981,159.672912618
0-1,1982,174.816866534
0-1,1983,187.986057148
0-1,1984,196.827278446
0-1,1985,199.269055911
0-1,1986,194.396010328
0-1,1987,183.040790021
0-1,1988,167.5814657
0-1,1989,151.015904602
0-1,1990,135.98668332
0-1,1991,124.354515974
0-1,1992,117.385187111
0-1,1993,116.301538828
0-1,1994,123.027486503
0-1,1995,141.192125017
0-1,1996,177.714220991
0-1,1997,245.583779404
0-1,1998,368.94139313
